No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,date,month_name
6893,2013,12,13,4,35.0,48.0,13.0,32.0,1262.9451453977408,56.353358410556304,-4.6,1020.3,-19.6,0.0,WSW,2.7,Aotizhongxin,2013-12-13,December
6894,2013,12,13,5,39.0,51.0,31.0,41.0,1100.0,1.0,-7.0,1020.7,-19.0,0.0,NE,0.2,Aotizhongxin,2013-12-13,December
6895,2013,12,13,6,38.0,65.0,33.0,49.0,1100.0,1.0,-7.2,1020.9,-16.1,0.0,NE,0.5,Aotizhongxin,2013-12-13,December
6896,2013,12,13,7,45.0,82.0,32.0,54.0,1500.0,56.353358410556304,-7.6,1021.7,-14.9,0.0,W,0.7,Aotizhongxin,2013-12-13,December
6897,2013,12,13,8,51.0,87.0,32.0,56.0,1262.9451453977408,56.353358410556304,-4.0,1021.8,-13.4,0.0,NW,0.7,Aotizhongxin,2013-12-13,December
6898,2013,12,13,9,46.0,50.0,32.0,54.0,1262.9451453977408,56.353358410556304,0.6,1021.8,-19.8,0.0,NE,1.1,Aotizhongxin,2013-12-13,December
6899,2013,12,13,10,18.0,18.0,24.0,41.0,1262.9451453977408,11.5668,-0.2,1021.4,-17.9,0.0,WSW,3.5,Aotizhongxin,2013-12-13,December
6900,2013,12,13,11,38.0,48.0,30.0,56.0,1500.0,5.0,0.9,1020.2,-18.5,0.0,WSW,3.2,Aotizhongxin,2013-12-13,December
6901,2013,12,13,12,62.0,76.0,39.0,60.0,1262.9451453977408,5.9976,1.9,1018.8,-19.4,0.0,WSW,3.5,Aotizhongxin,2013-12-13,December
6902,2013,12,13,13,48.0,59.0,27.0,42.0,1262.9451453977408,21.8484,2.4,1018.0,-18.9,0.0,SW,3.0,Aotizhongxin,2013-12-13,December
6903,2013,12,13,14,45.0,54.0,19.0,34.0,900.0,32.3442,2.8,1017.5,-17.4,0.0,SSW,1.5,Aotizhongxin,2013-12-13,December
6904,2013,12,13,15,45.0,60.0,23.0,36.0,900.0,30.0,2.0,1017.5,-17.5,0.0,SW,2.3,Aotizhongxin,2013-12-13,December
6905,2013,12,13,16,62.0,91.0,36.0,48.0,1262.9451453977408,21.42,0.6,1017.8,-15.4,0.0,WSW,1.8,Aotizhongxin,2013-12-13,December
6906,2013,12,13,17,69.0,107.0,36.0,58.0,1200.0,9.4248,-1.9,1018.1,-14.0,0.0,W,0.6,Aotizhongxin,2013-12-13,December
6907,2013,12,13,18,88.0,128.0,48.0,70.0,1500.0,1.0,-3.7,1018.5,-12.4,0.0,N,0.5,Aotizhongxin,2013-12-13,December
6908,2013,12,13,19,97.0,127.0,49.0,72.0,1700.0,56.353358410556304,-1.8,1019.1,-16.4,0.0,ENE,0.9,Aotizhongxin,2013-12-13,December
6909,2013,12,13,20,61.0,61.0,43.0,61.0,1262.9451453977408,56.353358410556304,-2.8,1019.4,-16.9,0.0,NNE,0.9,Aotizhongxin,2013-12-13,December
6910,2013,12,13,21,46.0,50.0,31.0,56.0,1200.0,56.353358410556304,-5.2,1019.6,-14.0,0.0,WNW,0.7,Aotizhongxin,2013-12-13,December
6911,2013,12,13,22,46.0,58.0,33.0,57.0,1200.0,1.0,-6.4,1019.9,-12.7,0.0,ENE,0.0,Aotizhongxin,2013-12-13,December
6912,2013,12,13,23,44.0,60.0,38.0,58.0,1262.9451453977408,56.353358410556304,-7.0,1020.1,-12.1,0.0,N,0.6,Aotizhongxin,2013-12-13,December
6913,2013,12,14,0,59.0,87.0,49.0,63.0,1262.9451453977408,56.353358410556304,-5.0,1020.1,-14.1,0.0,NE,0.9,Aotizhongxin,2013-12-14,December
6914,2013,12,14,1,101.0,143.0,81.0,70.0,1262.9451453977408,0.4284,-6.0,1020.5,-12.7,0.0,NNE,1.1,Aotizhongxin,2013-12-14,December
6915,2013,12,14,2,127.0,196.0,80.0,78.0,3700.0,56.353358410556304,-7.1,1020.8,-14.0,0.0,WNW,0.8,Aotizhongxin,2013-12-14,December
6916,2013,12,14,3,123.0,146.0,66.0,74.0,1262.9451453977408,56.353358410556304,-8.0,1021.0,-14.2,0.0,NW,0.8,Aotizhongxin,2013-12-14,December
6917,2013,12,14,4,55.0,39.0,30.0,57.0,1262.9451453977408,56.353358410556304,-7.0,1021.1,-14.3,0.0,NE,2.0,Aotizhongxin,2013-12-14,December
6918,2013,12,14,5,54.0,67.0,32.0,57.0,1262.9451453977408,56.353358410556304,-3.2,1021.9,-18.0,0.0,NE,1.8,Aotizhongxin,2013-12-14,December
6919,2013,12,14,6,37.0,42.0,27.0,52.0,1300.0,56.353358410556304,-6.0,1022.8,-18.1,0.0,N,0.9,Aotizhongxin,2013-12-14,December
6920,2013,12,14,7,32.0,41.0,24.0,53.0,1262.9451453977408,56.353358410556304,-6.1,1023.4,-19.5,0.0,ENE,1.4,Aotizhongxin,2013-12-14,December
6921,2013,12,14,8,27.0,24.0,26.0,55.0,1262.9451453977408,56.353358410556304,-2.0,1023.9,-19.9,0.0,NE,1.7,Aotizhongxin,2013-12-14,December
6922,2013,12,14,9,25.0,30.0,22.0,45.0,1262.9451453977408,3.4272,0.0,1024.3,-18.7,0.0,NE,2.0,Aotizhongxin,2013-12-14,December
6923,2013,12,14,10,32.0,39.0,22.0,44.0,1262.9451453977408,8.1396,1.5,1023.6,-20.3,0.0,ENE,4.1,Aotizhongxin,2013-12-14,December
6924,2013,12,14,11,30.0,32.0,16.0,35.0,900.0,23.562,2.6,1022.7,-18.8,0.0,ENE,3.2,Aotizhongxin,2013-12-14,December
6925,2013,12,14,12,21.0,26.0,15.0,25.0,1262.9451453977408,35.7714,4.8,1022.0,-17.6,0.0,ENE,1.1,Aotizhongxin,2013-12-14,December
6926,2013,12,14,13,19.0,23.0,15.0,23.0,1262.9451453977408,38.9844,5.7,1021.8,-17.5,0.0,SSW,0.9,Aotizhongxin,2013-12-14,December
6927,2013,12,14,14,21.0,27.0,14.0,27.0,1262.9451453977408,34.9146,5.2,1021.9,-15.4,0.0,SW,2.2,Aotizhongxin,2013-12-14,December
6928,2013,12,14,15,21.0,29.0,16.0,35.0,1262.9451453977408,27.2034,3.9,1022.3,-13.0,0.0,SW,2.8,Aotizhongxin,2013-12-14,December
6929,2013,12,14,16,38.0,71.0,24.0,59.0,1262.9451453977408,6.426,1.7,1022.7,-13.3,0.0,WSW,1.5,Aotizhongxin,2013-12-14,December
6930,2013,12,14,17,95.0,158.0,66.0,84.0,1700.0,56.353358410556304,-0.4,1023.1,-12.4,0.0,SW,0.8,Aotizhongxin,2013-12-14,December
6931,2013,12,14,18,109.0,148.0,72.0,81.0,1262.9451453977408,56.353358410556304,-2.8,1023.8,-12.0,0.0,S,0.6,Aotizhongxin,2013-12-14,December
6932,2013,12,14,19,111.0,147.0,61.0,84.0,1262.9451453977408,56.353358410556304,-1.8,1024.3,-14.9,0.0,NE,1.4,Aotizhongxin,2013-12-14,December
6933,2013,12,14,20,79.0,43.0,46.0,72.0,1262.9451453977408,56.353358410556304,-3.1,1024.7,-13.7,0.0,WNW,0.7,Aotizhongxin,2013-12-14,December
6934,2013,12,14,21,38.0,32.0,26.0,59.0,1262.9451453977408,56.353358410556304,-4.3,1025.2,-12.7,0.0,WSW,0.5,Aotizhongxin,2013-12-14,December
6935,2013,12,14,22,43.0,69.0,24.0,61.0,1262.9451453977408,56.353358410556304,-4.3,1026.0,-10.9,0.0,WNW,1.0,Aotizhongxin,2013-12-14,December
6936,2013,12,14,23,40.0,79.0,28.0,65.0,1262.9451453977408,56.353358410556304,-5.4,1026.1,-10.4,0.0,SE,0.0,Aotizhongxin,2013-12-14,December
6937,2013,12,15,0,34.0,31.0,28.0,58.0,1262.9451453977408,56.353358410556304,-5.7,1026.3,-11.8,0.0,NNE,1.1,Aotizhongxin,2013-12-15,December
6938,2013,12,15,1,39.0,36.0,38.0,60.0,1262.9451453977408,56.353358410556304,-5.7,1026.7,-10.9,0.0,E,0.2,Aotizhongxin,2013-12-15,December
6939,2013,12,15,2,85.0,125.0,84.0,73.0,1262.9451453977408,56.353358410556304,-5.0,1027.0,-13.6,0.0,NE,1.2,Aotizhongxin,2013-12-15,December
6940,2013,12,15,3,109.0,151.0,84.0,77.0,1262.9451453977408,56.353358410556304,-6.5,1026.8,-12.0,0.0,NE,1.5,Aotizhongxin,2013-12-15,December
6941,2013,12,15,4,51.0,22.0,26.0,49.0,1262.9451453977408,4.7124,-4.0,1026.9,-16.6,0.0,NE,1.1,Aotizhongxin,2013-12-15,December
6942,2013,12,15,5,23.0,12.0,15.0,38.0,1262.9451453977408,13.0662,-4.4,1027.0,-13.3,0.0,NNE,0.9,Aotizhongxin,2013-12-15,December
6943,2013,12,15,6,14.0,6.0,13.0,32.0,1262.9451453977408,18.4212,-5.8,1027.6,-15.9,0.0,NE,1.2,Aotizhongxin,2013-12-15,December
6944,2013,12,15,7,8.0,11.0,16.0,35.0,1262.9451453977408,14.5656,-6.6,1028.3,-16.1,0.0,E,0.6,Aotizhongxin,2013-12-15,December
6945,2013,12,15,8,15.0,17.0,19.0,41.0,1262.9451453977408,7.497,-1.9,1029.4,-17.6,0.0,NE,1.5,Aotizhongxin,2013-12-15,December
6946,2013,12,15,9,17.0,19.0,18.0,35.0,1262.9451453977408,18.207,0.6,1030.2,-17.7,0.0,NE,1.7,Aotizhongxin,2013-12-15,December
6947,2013,12,15,10,20.0,33.0,23.0,37.0,1262.9451453977408,17.9928,1.9,1029.4,-18.2,0.0,NE,1.6,Aotizhongxin,2013-12-15,December
6948,2013,12,15,11,32.0,35.0,21.0,35.0,1262.9451453977408,24.2046,2.4,1027.9,-17.8,0.0,ENE,1.1,Aotizhongxin,2013-12-15,December
6949,2013,12,15,12,31.0,29.0,17.0,31.0,1262.9451453977408,32.13,4.1,1026.5,-16.9,0.0,NNW,1.1,Aotizhongxin,2013-12-15,December
6950,2013,12,15,13,27.0,26.0,16.0,30.0,1262.9451453977408,32.5584,5.2,1026.0,-16.6,0.0,WSW,1.0,Aotizhongxin,2013-12-15,December
6951,2013,12,15,14,31.0,32.0,21.0,39.0,1262.9451453977408,27.6318,5.4,1025.9,-16.4,0.0,SSW,1.2,Aotizhongxin,2013-12-15,December
6952,2013,12,15,15,39.0,32.0,21.0,49.0,1262.9451453977408,19.278,4.6,1025.9,-15.9,0.0,SW,1.2,Aotizhongxin,2013-12-15,December
6953,2013,12,15,16,36.0,41.0,21.0,55.0,1262.9451453977408,11.5668,2.3,1026.8,-16.2,0.0,SW,1.2,Aotizhongxin,2013-12-15,December
6954,2013,12,15,17,43.0,78.0,23.0,71.0,1262.9451453977408,56.353358410556304,2.3,1027.4,-15.8,0.0,SW,1.6,Aotizhongxin,2013-12-15,December
6955,2013,12,15,18,47.0,82.0,31.0,71.0,1262.9451453977408,56.353358410556304,-1.1,1027.6,-11.8,0.0,WSW,1.5,Aotizhongxin,2013-12-15,December
6956,2013,12,15,19,55.0,93.0,26.0,68.0,1262.9451453977408,56.353358410556304,-2.6,1027.2,-15.0,0.0,SSE,0.1,Aotizhongxin,2013-12-15,December
6957,2013,12,15,20,59.0,84.0,25.0,70.0,1262.9451453977408,56.353358410556304,-3.9,1027.7,-12.8,0.0,SW,0.2,Aotizhongxin,2013-12-15,December
6958,2013,12,15,21,70.0,90.0,40.0,74.0,1262.9451453977408,56.353358410556304,-4.4,1027.7,-10.2,0.0,ENE,0.6,Aotizhongxin,2013-12-15,December
6959,2013,12,15,22,82.0,106.0,49.0,73.0,1262.9451453977408,56.353358410556304,-2.8,1027.8,-13.1,0.0,ENE,1.4,Aotizhongxin,2013-12-15,December
6960,2013,12,15,23,136.0,219.0,80.0,86.0,1262.9451453977408,1.2852,-2.6,1027.8,-13.5,0.0,NE,1.1,Aotizhongxin,2013-12-15,December
6961,2013,12,16,0,186.0,261.0,122.0,92.0,1262.9451453977408,2.5704,-3.9,1027.1,-13.1,0.0,NE,1.0,Aotizhongxin,2013-12-16,December
6962,2013,12,16,1,180.0,229.0,115.0,85.0,1262.9451453977408,0.8568,-3.4,1026.9,-13.4,0.0,NE,1.3,Aotizhongxin,2013-12-16,December
6963,2013,12,16,2,183.0,229.0,80.0,78.0,1262.9451453977408,56.353358410556304,-3.6,1026.8,-13.3,0.0,NE,1.6,Aotizhongxin,2013-12-16,December
6964,2013,12,16,3,165.0,218.0,68.0,76.0,1262.9451453977408,56.353358410556304,-4.6,1026.1,-13.5,0.0,NE,0.9,Aotizhongxin,2013-12-16,December
6965,2013,12,16,4,119.0,118.0,30.0,76.0,1262.9451453977408,0.8568,-4.1,1025.4,-14.0,0.0,NE,1.1,Aotizhongxin,2013-12-16,December
6966,2013,12,16,5,113.0,158.0,81.0,78.0,1262.9451453977408,5.1408,-4.7,1024.8,-13.6,0.0,NE,1.2,Aotizhongxin,2013-12-16,December
6967,2013,12,16,6,112.0,126.0,83.0,81.0,1262.9451453977408,4.284,-6.8,1025.3,-12.3,0.0,NE,1.0,Aotizhongxin,2013-12-16,December
6968,2013,12,16,7,106.0,118.0,64.0,78.0,1262.9451453977408,3.6414,-5.0,1025.9,-12.7,0.0,NNE,1.0,Aotizhongxin,2013-12-16,December
6969,2013,12,16,8,107.0,115.0,61.0,73.0,1262.9451453977408,3.4272,-2.9,1026.0,-12.7,0.0,NNE,1.3,Aotizhongxin,2013-12-16,December
6970,2013,12,16,9,50.0,35.0,40.0,48.0,1262.9451453977408,2.7846,-1.1,1026.4,-13.3,0.0,NE,1.6,Aotizhongxin,2013-12-16,December
6971,2013,12,16,10,50.0,35.0,40.0,48.0,1262.9451453977408,6.2118,0.1,1025.8,-14.7,0.0,ENE,1.6,Aotizhongxin,2013-12-16,December
6972,2013,12,16,11,57.0,66.0,32.0,47.0,1262.9451453977408,8.3538,0.7,1024.7,-14.9,0.0,NE,1.8,Aotizhongxin,2013-12-16,December
6973,2013,12,16,12,69.0,71.0,37.0,51.0,1262.9451453977408,10.0674,2.1,1023.6,-14.6,0.0,E,1.1,Aotizhongxin,2013-12-16,December
6974,2013,12,16,13,87.0,92.0,42.0,57.0,1262.9451453977408,10.0674,3.3,1023.1,-14.4,0.0,NE,0.6,Aotizhongxin,2013-12-16,December
6975,2013,12,16,14,91.0,102.0,50.0,65.0,1262.9451453977408,8.3538,3.1,1022.9,-14.1,0.0,NE,0.9,Aotizhongxin,2013-12-16,December
6976,2013,12,16,15,104.0,107.0,61.0,75.0,1262.9451453977408,7.2828,2.8,1022.7,-14.4,0.0,NNE,1.2,Aotizhongxin,2013-12-16,December
6977,2013,12,16,16,112.0,134.0,62.0,80.0,1262.9451453977408,4.284,1.0,1022.9,-13.1,0.0,ENE,1.2,Aotizhongxin,2013-12-16,December
6978,2013,12,16,17,130.0,154.0,78.0,88.0,1262.9451453977408,3.6414,0.5,1023.3,-12.5,0.0,ENE,0.8,Aotizhongxin,2013-12-16,December
6979,2013,12,16,18,145.0,166.0,90.0,99.0,1262.9451453977408,3.6414,0.2,1023.9,-12.5,0.0,NE,0.8,Aotizhongxin,2013-12-16,December
6980,2013,12,16,19,150.0,165.0,96.0,101.0,1262.9451453977408,3.8556,-0.1,1023.9,-10.4,0.0,NNE,0.0,Aotizhongxin,2013-12-16,December
6981,2013,12,16,20,155.0,164.0,91.0,103.0,1262.9451453977408,3.8556,0.9,1024.6,-11.5,0.0,NE,1.5,Aotizhongxin,2013-12-16,December
6982,2013,12,16,21,162.0,181.0,96.0,106.0,1262.9451453977408,4.4982,0.8,1024.8,-11.9,0.0,NNE,1.0,Aotizhongxin,2013-12-16,December
6983,2013,12,16,22,191.0,199.0,107.0,105.0,1262.9451453977408,4.4982,0.4,1025.0,-11.7,0.0,NNE,1.0,Aotizhongxin,2013-12-16,December
6984,2013,12,16,23,210.0,231.0,118.0,102.0,1262.9451453977408,4.284,-0.7,1025.4,-11.5,0.0,ENE,0.8,Aotizhongxin,2013-12-16,December
6985,2013,12,17,0,219.0,247.0,122.0,105.0,1262.9451453977408,5.5692,-0.8,1025.3,-11.6,0.0,NNE,1.3,Aotizhongxin,2013-12-17,December
6986,2013,12,17,1,235.0,245.0,124.5216,98.544,1262.9451453977408,5.1408,-0.1,1025.5,-11.8,0.0,NNE,1.4,Aotizhongxin,2013-12-17,December
6987,2013,12,17,2,235.0,261.0,120.2376,100.1864,1262.9451453977408,5.7834,-0.1,1025.7,-11.5,0.0,ENE,1.2,Aotizhongxin,2013-12-17,December
6988,2013,12,17,3,187.0,199.0,114.5256,87.6631,1262.9451453977408,4.9266,-0.7,1025.4,-12.3,0.0,NE,1.2,Aotizhongxin,2013-12-17,December
6989,2013,12,17,4,168.0,173.0,103.3872,83.7624,1262.9451453977408,3.4272,0.0,1025.6,-11.7,0.0,NE,1.3,Aotizhongxin,2013-12-17,December
6990,2013,12,17,5,139.0,145.0,93.6768,79.8617,1262.9451453977408,2.3562,0.0,1025.7,-12.0,0.0,NE,1.8,Aotizhongxin,2013-12-17,December
6991,2013,12,17,6,109.0,86.0,67.6872,66.1066,1262.9451453977408,1.071,0.0,1026.3,-13.0,0.0,NE,1.6,Aotizhongxin,2013-12-17,December
6992,2013,12,17,7,69.0,48.0,40.5552,55.6363,1262.9451453977408,1.2852,-0.1,1027.0,-13.8,0.0,ENE,2.8,Aotizhongxin,2013-12-17,December
6993,2013,12,17,8,29.0,14.0,23.0,43.0,1262.9451453977408,6.8544,0.0,1027.7,-14.4,0.0,ENE,2.4,Aotizhongxin,2013-12-17,December
6994,2013,12,17,9,24.0,19.0,18.0,36.0,1262.9451453977408,13.7088,0.6,1028.1,-14.6,0.0,ENE,2.8,Aotizhongxin,2013-12-17,December
6995,2013,12,17,10,24.0,21.0,14.0,32.0,1262.9451453977408,21.42,1.1,1027.6,-15.4,0.0,ENE,3.4,Aotizhongxin,2013-12-17,December
6996,2013,12,17,11,24.0,21.0,12.0,27.0,1262.9451453977408,30.6306,1.6,1027.3,-15.4,0.0,ENE,2.6,Aotizhongxin,2013-12-17,December
6997,2013,12,17,12,26.0,24.0,16.0,29.0,1262.9451453977408,31.7016,2.5,1026.2,-15.1,0.0,NE,2.7,Aotizhongxin,2013-12-17,December
6998,2013,12,17,13,27.0,18.0,16.0,25.0,1262.9451453977408,36.8424,2.6,1025.6,-15.0,0.0,NE,2.4,Aotizhongxin,2013-12-17,December
6999,2013,12,17,14,27.0,22.0,17.0,25.0,1262.9451453977408,36.6282,3.0,1025.6,-15.2,0.0,NE,3.8,Aotizhongxin,2013-12-17,December
7000,2013,12,17,15,25.0,28.0,21.0,31.0,1262.9451453977408,27.846,2.5,1026.0,-16.1,0.0,NE,3.5,Aotizhongxin,2013-12-17,December
7001,2013,12,17,16,26.0,29.0,21.0,34.0,1262.9451453977408,26.3466,1.3,1027.0,-16.1,0.0,NNE,2.0,Aotizhongxin,2013-12-17,December
7002,2013,12,17,17,21.0,20.0,15.0,37.0,1262.9451453977408,21.2058,0.8,1027.8,-17.5,0.0,N,2.6,Aotizhongxin,2013-12-17,December
7003,2013,12,17,18,22.0,18.0,19.0,42.0,1262.9451453977408,15.6366,-0.1,1028.5,-16.9,0.0,NE,2.6,Aotizhongxin,2013-12-17,December
7004,2013,12,17,19,26.0,33.0,21.0,42.0,1262.9451453977408,16.9218,-0.8,1029.3,-18.0,0.0,NE,3.6,Aotizhongxin,2013-12-17,December
7005,2013,12,17,20,23.0,16.0,13.0,35.0,1262.9451453977408,23.1336,-1.8,1029.9,-17.9,0.0,NE,2.7,Aotizhongxin,2013-12-17,December
7006,2013,12,17,21,13.0,18.0,11.0,33.0,1262.9451453977408,20.7774,-3.1,1030.4,-17.9,0.0,ENE,2.0,Aotizhongxin,2013-12-17,December
7007,2013,12,17,22,13.0,23.0,12.0,35.0,1262.9451453977408,19.4922,-4.1,1030.9,-18.4,0.0,ENE,2.8,Aotizhongxin,2013-12-17,December
7008,2013,12,17,23,16.0,22.0,14.0,31.0,1262.9451453977408,23.562,-5.1,1030.8,-18.2,0.0,ENE,2.2,Aotizhongxin,2013-12-17,December
7009,2013,12,18,0,13.0,13.0,15.0,28.0,1262.9451453977408,24.633,-5.2,1030.3,-18.0,0.0,ENE,1.5,Aotizhongxin,2013-12-18,December
7010,2013,12,18,1,11.0,7.0,14.0,26.0,1262.9451453977408,26.775,-5.9,1030.4,-17.7,0.0,ENE,1.0,Aotizhongxin,2013-12-18,December
7011,2013,12,18,2,9.0,6.0,12.0,28.0,1262.9451453977408,24.2046,-6.1,1030.2,-17.8,0.0,ENE,1.8,Aotizhongxin,2013-12-18,December
7012,2013,12,18,3,11.0,10.0,9.0,25.0,1262.9451453977408,27.4176,-6.4,1029.8,-17.2,0.0,ENE,1.2,Aotizhongxin,2013-12-18,December
7013,2013,12,18,4,11.0,10.0,9.0,25.0,1262.9451453977408,31.059,-7.0,1029.4,-16.7,0.0,NE,0.7,Aotizhongxin,2013-12-18,December
7014,2013,12,18,5,10.0,6.0,16.0,24.0,1262.9451453977408,26.5608,-6.6,1029.2,-16.9,0.0,NE,1.3,Aotizhongxin,2013-12-18,December
7015,2013,12,18,6,12.0,8.0,19.0,32.0,1262.9451453977408,16.2792,-5.6,1029.0,-17.7,0.0,N,1.8,Aotizhongxin,2013-12-18,December
7016,2013,12,18,7,12.0,16.0,24.0,25.0,1262.9451453977408,27.846,-6.0,1028.8,-17.7,0.0,NNE,1.3,Aotizhongxin,2013-12-18,December
7017,2013,12,18,8,14.0,20.0,28.0,28.0,1262.9451453977408,25.0614,-4.7,1028.9,-17.5,0.0,NE,1.5,Aotizhongxin,2013-12-18,December
7018,2013,12,18,9,14.0,28.0,27.0,23.0,1262.9451453977408,33.8436,-2.7,1028.7,-17.9,0.0,NE,1.8,Aotizhongxin,2013-12-18,December
7019,2013,12,18,10,17.0,22.0,26.0,22.0,1262.9451453977408,35.7714,-1.8,1027.9,-17.5,0.0,NNE,2.2,Aotizhongxin,2013-12-18,December
7020,2013,12,18,11,17.0,14.0,22.0,20.0,1262.9451453977408,41.3406,-1.4,1026.1,-18.0,0.0,SW,1.7,Aotizhongxin,2013-12-18,December
7021,2013,12,18,12,12.0,7.0,13.0,17.0,1262.9451453977408,48.8376,0.4,1024.8,-17.4,0.0,SSE,1.0,Aotizhongxin,2013-12-18,December
7022,2013,12,18,13,14.0,6.0,12.0,16.0,1262.9451453977408,50.7654,0.3,1023.5,-15.3,0.0,WSW,3.1,Aotizhongxin,2013-12-18,December
7023,2013,12,18,14,14.0,7.0,13.0,20.0,1262.9451453977408,47.3382,-0.4,1023.3,-14.7,0.0,WSW,3.8,Aotizhongxin,2013-12-18,December
7024,2013,12,18,15,14.0,7.0,22.0,44.0,1262.9451453977408,24.633,-1.2,1023.0,-13.7,0.0,WSW,3.6,Aotizhongxin,2013-12-18,December
7025,2013,12,18,16,82.77361082632765,253.0,31.0,59.0,1262.9451453977408,13.7088,-2.2,1022.5,-13.1,0.0,WSW,2.3,Aotizhongxin,2013-12-18,December
7026,2013,12,18,17,36.0,142.0,33.0,65.0,1262.9451453977408,6.8544,-2.6,1022.6,-13.2,0.0,SW,1.9,Aotizhongxin,2013-12-18,December
7027,2013,12,18,18,79.0,135.0,30.0,67.0,1262.9451453977408,2.5704,-3.0,1022.9,-13.0,0.0,WSW,0.0,Aotizhongxin,2013-12-18,December
7028,2013,12,18,19,73.0,118.0,32.0,65.0,1262.9451453977408,2.5704,-5.4,1023.0,-10.8,0.0,NW,0.4,Aotizhongxin,2013-12-18,December
7029,2013,12,18,20,81.0,124.0,31.0,67.0,1262.9451453977408,2.5704,-6.5,1023.6,-11.4,0.0,N,1.4,Aotizhongxin,2013-12-18,December
7030,2013,12,18,21,81.0,118.0,30.0,67.0,1262.9451453977408,2.7846,-5.4,1023.9,-12.8,0.0,NE,1.5,Aotizhongxin,2013-12-18,December
7031,2013,12,18,22,117.0,156.0,53.0,75.0,1262.9451453977408,5.355,-4.8,1024.2,-14.4,0.0,NNE,1.4,Aotizhongxin,2013-12-18,December
7032,2013,12,18,23,99.0,116.0,61.0,66.0,1262.9451453977408,5.355,-5.6,1024.1,-15.1,0.0,NE,0.8,Aotizhongxin,2013-12-18,December
7033,2013,12,19,0,81.0,95.0,50.5512,64.2589,1262.9451453977408,4.284,-5.5,1024.0,-15.8,0.0,NE,1.3,Aotizhongxin,2013-12-19,December
7034,2013,12,19,1,28.0,36.0,16.5648,42.9077,1262.9451453977408,8.7822,-6.0,1024.3,-15.3,0.0,NE,1.4,Aotizhongxin,2013-12-19,December
7035,2013,12,19,2,19.0,25.0,16.2792,30.1791,1262.9451453977408,12.852,-5.8,1024.8,-15.9,0.0,ENE,0.8,Aotizhongxin,2013-12-19,December
7036,2013,12,19,3,17.0,30.0,10.2816,26.8943,1262.9451453977408,15.4224,-6.9,1024.1,-15.6,0.0,ENE,2.2,Aotizhongxin,2013-12-19,December
7037,2013,12,19,4,20.0,29.0,9.7104,59.305833186451636,1262.9451453977408,1.7136,-6.5,1024.3,-16.5,0.0,NE,1.7,Aotizhongxin,2013-12-19,December
7038,2013,12,19,5,25.0,31.0,15.4224,33.2586,1262.9451453977408,12.2094,-6.8,1024.4,-16.5,0.0,NE,1.9,Aotizhongxin,2013-12-19,December
7039,2013,12,19,6,17.0,27.0,21.42,32.848,1262.9451453977408,13.7088,-7.4,1024.9,-16.6,0.0,NE,1.5,Aotizhongxin,2013-12-19,December
7040,2013,12,19,7,17.0,25.0,22.848,29.1526,1262.9451453977408,16.065,-7.3,1025.3,-16.5,0.0,NE,1.9,Aotizhongxin,2013-12-19,December
7041,2013,12,19,8,13.0,23.0,21.9912,31.8215,1262.9451453977408,13.7088,-5.7,1026.0,-15.8,0.0,ENE,1.9,Aotizhongxin,2013-12-19,December
7042,2013,12,19,9,20.0,38.0,23.0,36.0,800.0,11.0,-3.5,1025.9,-16.5,0.0,ENE,1.6,Aotizhongxin,2013-12-19,December
7043,2013,12,19,10,30.0,57.0,35.0,44.0,900.0,16.0,-2.4,1025.7,-16.5,0.0,NE,2.3,Aotizhongxin,2013-12-19,December
7044,2013,12,19,11,29.0,50.0,27.0,34.0,700.0,28.0,-0.9,1024.7,-15.9,0.0,ENE,2.3,Aotizhongxin,2013-12-19,December
7045,2013,12,19,12,28.0,52.0,24.0,36.0,700.0,29.0,1.1,1023.7,-15.9,0.0,NE,1.4,Aotizhongxin,2013-12-19,December
7046,2013,12,19,13,26.0,50.0,27.0,33.0,700.0,34.0,2.5,1023.0,-16.1,0.0,NE,1.4,Aotizhongxin,2013-12-19,December
7047,2013,12,19,14,25.0,50.0,27.0,37.0,700.0,32.0,3.2,1023.3,-16.5,0.0,NE,1.5,Aotizhongxin,2013-12-19,December
7048,2013,12,19,15,25.0,54.0,26.0,40.0,700.0,29.0,1.0,1023.5,-15.1,0.0,WSW,3.1,Aotizhongxin,2013-12-19,December
7049,2013,12,19,16,23.0,62.0,26.0,56.0,800.0,14.0,-1.1,1024.1,-15.4,0.0,WSW,2.0,Aotizhongxin,2013-12-19,December
7050,2013,12,19,17,29.0,75.0,29.0,68.0,900.0,4.0,-2.8,1024.4,-14.0,0.0,WSW,1.0,Aotizhongxin,2013-12-19,December
7051,2013,12,19,18,32.0,86.0,29.0,75.0,1000.0,1.0,-4.3,1025.4,-13.4,0.0,WSW,0.8,Aotizhongxin,2013-12-19,December
7052,2013,12,19,19,32.0,86.0,29.0,75.0,1000.0,1.0,-5.5,1025.3,-11.0,0.0,WNW,0.7,Aotizhongxin,2013-12-19,December
7053,2013,12,19,20,38.0,85.0,31.0,74.0,1100.0,1.0,-7.0,1025.9,-12.3,0.0,WNW,0.5,Aotizhongxin,2013-12-19,December
7054,2013,12,19,21,53.0,116.0,39.0,83.0,1600.0,1.0,-7.5,1026.1,-11.0,0.0,WNW,0.2,Aotizhongxin,2013-12-19,December
